,Release_date,Title,movie_id,Director,movie_summary,genre
1518,2019-12-13,Marina Puratchi,11248244,['M.S.Raj'],"['Two', 'aspiring', 'reporters', 'learn', 'about', 'the', 'history', 'and', 'significance', 'of', 'jallikattu', 'protest', 'to', 'secure', 'a', 'job', 'in', 'a', 'private', 'channel.', 'The', 'film', 'begins', 'with', 'Sukanya', '(Shruti', 'Reddy)', 'and', 'Parthasarathy', '(Naveen)', 'attending', 'an', 'interview', 'for', 'the', 'post', 'of', 'a', 'reporter', 'in', 'a', 'private', 'channel.', 'When', 'the', 'interviewer', 'feels', 'that', 'they', 'do', 'not', 'know', 'much', 'about', 'the', 'history', 'of', 'jallikattu', 'and', 'the', 'protests', 'which', 'took', 'place,', 'he', 'gives', 'them', 'two', ""weeks'"", 'time', 'to', 'learn', 'thoroughly', 'about', 'the', 'bull-taming', 'sport.', 'The', 'rest', 'of', 'the', 'film', 'is', 'their', 'presentation', 'about', 'jallikattu', 'to', 'the', 'interview', 'board.']",['Drama']
1519,2019-12-20,Hero,299977,['P.S.Mithran'],"['A', 'defense', 'officer,', 'Nameless,', 'was', 'summoned', 'by', 'the', 'King', 'of', 'Qin', 'regarding', 'his', 'success', 'of', 'terminating', 'three', 'warriors.']","['Action', ' Adventure', ' Drama']"
1520,2019-12-27,Pancharaaksharam,11493124,['BalajiVairamuthu'],"['Five', 'friends', 'playfully', 'read', 'passages', 'of', 'doom', 'from', 'a', 'book', 'that', 'can', 'predict', 'an', ""individual's"", 'future.', 'Can', 'they', 'overcome', 'the', 'tragedies', 'that', 'fate', 'has', 'in', 'store', 'for', 'them', 'and', 'rewrite', 'their', 'destinies?']",['Thriller']
1521,2019-12-27,Sillu Karuppatti,9614988,['HalithaShameem'],"['An', 'anthology', 'of', 'four', 'romantic', 'stories', 'across', 'four', 'age', 'groups', 'connected', 'by', 'that', 'magical', 'thread', 'called', 'love.']","['Drama', ' Romance']"
1522,2019-12-27,Udhay,11497418,['TamilSelvan'],"['An', 'intelligent', 'forensic', 'officer', 'starts', 'investigating', 'a', 'murder,', 'but', 'he', 'faces', 'a', 'slew', 'of', 'challenges', 'as', 'he', 'suffers', 'from', 'nyctophobia.', 'Will', 'he', 'be', 'able', 'to', 'solve', 'the', 'case?']",['Drama']
1523,2020-01-03,Pachai Vilakku,11541458,['Maran'],"['Synopsis', 'of', 'PACHAI', 'VILAKKU', '(Green', 'Signal)', 'The', 'story', 'revolves', 'around', 'a', 'Tamilnadu', 'Police', 'Traffic', 'Warden', '(TPTW)', 'whose', 'nature', 'of', 'duty', 'is', 'to', 'assist', 'and', 'control', 'road', 'traffic', 'with', 'Traffic', 'police', 'in', 'peak', 'hours', 'and', 'create', 'road', 'safety', 'awareness', 'among', 'public', 'including', 'students', 'on', 'part', 'time', 'basis', 'besides', 'their', 'regular', 'job.', 'In', 'our', 'case,', 'Lecturer', 'job.', 'Dr.Ashwinkumar', '(Dr.Maran)', 'a', 'PhD', 'holder', 'in', 'road', 'safety', 'management', 'is', 'a', 'Lecturer', 'in', 'a', 'college.', 'He', 'also', 'works', 'as', 'traffic', 'warden', '(part', 'time)', 'in', 'tandem', 'with', 'cops', 'as', 'mentioned', 'above.', 'While', 'regulating', 'the', 'commuters', 'on', 'the', 'road,', 'he', 'chances', 'upon', 'a', 'student', 'of', 'master', 'of', 'business', 'management', '(MBA),', 'Subashini', '(Dheesha)', 'of', 'same', 'college,', 'driving', 'a', 'two', 'wheeler', 'without', 'helmet.', 'Dr', 'Ashwin', 'punishes', 'her', 'differently.', 'Attracted', 'by', 'his', 'activities', 'in', 'creating', 'road', 'safety', 'awareness', 'among', 'public,', 'she', '(Subashini)', 'started', 'loving', 'him.', 'Ashwin', 'also', 'loves', 'her.', 'A', 'poetic', 'love', 'starts', 'between', 'them.', 'Meanwhile,', ""Subashini's"", 'younger', 'sister', 'Vaishnavi', '(Tara)', 'gets', 'entangled', 'with', 'porn', 'mafia', 'who', 'in', 'the', 'name', 'of', 'love', '(drama', 'love)', 'takes', 'porn', 'videos', 'without', 'her', 'knowledge', 'and', 'demands', 'huge', 'money', 'in', 'exchange', 'of', 'the', 'porn', 'videos.', 'Now', 'Ashwin', 'steps', 'into', 'help', ""Subashini's"", 'family.', 'He', 'intelligently', 'acts,', 'exposes', 'the', 'group', 'and', 'puts', 'them', 'behind', 'the', 'bar', 'and', 'saves', 'the', 'heroine', 'family.', 'First', 'half', 'deals', 'the', 'consequences', 'of', 'not', 'adhering', 'road', 'rules', 'and', 'importance', 'of', 'it,', 'interlacing', 'with', 'a', 'poetic', 'love.', 'Second', 'half', 'is', 'about', 'the', 'misuse', 'of', 'phones', 'and', 'how', 'women', 'are', 'affected', 'and', 'it', 'also', 'emphasis', 'the', 'importance', 'of', 'careful', 'usage', 'of', 'the', 'gadgets', 'in', 'the', 'modern', 'world.', 'The', 'film', 'also', 'differentiates', 'the', 'true', 'love', 'and', 'drama', 'love.', 'In', 'short,', '""Love', 'or', 'travel', 'that', 'breaks', 'rules', 'will', 'never', 'reach', 'their', 'destination', '""', 'is', 'the', 'Cor', 'concept', 'of', 'the', 'film.—digithinkmediaworks']",['Drama']
1524,2020-01-03,Pizhai,10963974,['RajavelKrishnaa'],"['Three', 'naughty', 'kids', 'hailing', 'from', 'poor', 'families', 'feel', 'earning', 'money', 'is', 'more', 'important', 'than', 'studying.', 'Time', 'makes', 'them', 'realize', 'the', 'importance', 'of', 'education', 'in', 'life.']",['Drama']
1525,2020-01-09,Darbar,9635540,['ARMurugadoss'],"['A', 'police', 'officer', 'is', 'on', 'a', 'chase', 'to', 'hunt', 'down', 'a', 'dreaded', 'gangster', 'to', 'fulfill', 'his', 'own', 'secret', 'agenda.']","['Action', ' Crime', ' Thriller']"
1526,2020-01-15,Pattas,10750020,['R.S.DuraiSenthilkumar'],"['Sakthi', 'is', 'a', 'petty', 'thief', 'in', 'a', 'Chennai', 'slum,', 'who', 'learns', 'the', 'Adimurai,', 'the', 'ancient', 'and', 'oldest', 'form', 'of', 'martial', 'arts.', 'Meanwhile,', 'an', 'evil', 'man', 'and', 'his', 'son', 'challenge', 'Sakthi', 'for', 'a', 'kickboxing', 'tournament,', 'and', 'Sakthi', 'agrees', 'to', 'participate', 'in', 'it.']","['Action', ' Drama']"
1527,2020-01-24,Psycho,54215,['Mysskin'],"['A', 'Phoenix', 'secretary', 'embezzles', '$40,000', 'from', 'her', ""employer's"", 'client,', 'goes', 'on', 'the', 'run', 'and', 'checks', 'into', 'a', 'remote', 'motel', 'run', 'by', 'a', 'young', 'man', 'under', 'the', 'domination', 'of', 'his', 'mother.']","['Horror', ' Mystery', ' Thriller']"
1528,2020-01-24,Rajavukku Check,8333788,['SaiRajkumar'],"['A', 'CB-CID', 'Officer,', 'who', 'suffers', 'from', 'Kleine', 'Levin', 'syndrome,', 'returns', 'home', 'to', 'find', 'his', 'teenage', 'daughter', 'has', 'gone', 'missing.']",['Drama']
1529,2020-01-24,Taana,10415510,['YuvarajSubramani'],"['This', 'is', 'about', 'a', 'life', 'struggle', 'of', 'a', 'man', ""who's"", 'trying', 'to', 'become', 'a', 'policeman', 'as', 'his', 'family', 'members', 'wish', 'and', 'forced', 'him', 'to', 'become', 'police', 'and', 'save', 'their', 'village.']","['Action', ' Comedy', ' Horror']"
1530,2020-01-31,Dagaalty,10966832,['VijayAnand'],"['A', 'conman', 'tries', 'to', 'save', 'an', 'innocent', 'girl', 'from', 'the', 'clutches', 'of', 'a', 'womanizer', 'after', 'realizing', 'that', 'he', 'had', 'fallen', 'in', 'love', 'with', 'her.']","['Action', ' Comedy', ' Drama']"
1531,2020-01-31,Maayanadhi,9648792,['AshokThiagarajan'],"['Maayanadhi', 'revolves', 'around', 'the', 'relationship', 'between', 'a', 'father', 'and', 'his', 'daughter', 'and', 'his', 'struggles', 'to', 'help', 'her', 'achieve', 'her', 'dream', 'of', 'becoming', 'a', 'doctor.', 'Their', 'peaceful', 'relation', 'falls', 'off', 'when', 'the', 'daughter', 'is', 'in', 'love', 'with', 'an', 'auto', 'driver.']","['Drama', ' Family']"
1532,2020-01-31,Utraan,12325070,['O.Rajagajini'],"['Revolving', 'around', 'a', 'college', 'romance,', 'Utraan', 'tells', 'the', 'story', 'of', 'students', 'whose', 'lives', 'turn', 'upside', 'down', 'after', 'a', 'certain', 'incident.', 'Vijay', 'gets', 'into', 'a', 'series', 'of', 'life-threatening', 'troubles', 'because', 'of', 'his', 'love', 'with', 'Nandini.']","['Action', ' Comedy', ' Fantasy']"
1533,2020-01-31,Vanmurai,11497366,['ManjithDivakar'],"['Dangerous', 'Gangster', 'Marudhu', 'singam(Lal)', 'comes', 'to', 'hunt', 'down', 'a', 'whole', 'family.', '-', 'When', 'the', 'President', 'learns', 'that', 'domestic', 'terrorists', 'have', 'skyjacked', 'the', 'passenger', 'jet', 'her', 'brother', 'is', 'flying,', 'she', 'must', 'choose', 'between', 'family', 'and', 'the', 'safety', 'of', 'the', 'people', 'in', 'the', 'cities', 'below.']",['Drama']
1534,2020-02-01,Naadodigal 2,9537278,['Samuthirakani'],"['A', 'set', 'of', 'befriends', 'jointly', 'saving', 'a', 'lovers', 'against', 'the', 'cast', 'antagonists', 'of', 'a', 'bad', 'group', 'after', 'facing', 'so', 'many', 'dramas', 'arranged', 'by', 'the', 'girls', 'family']",['Drama']
1535,2020-02-07,Seeru,10022990,['RathinaSiva'],"['A', 'guy', 'from', 'a', 'small-town', 'takes', 'on', 'a', 'ruthless', 'criminal', 'lawyer', 'for', 'his', 'friend', 'and', 'sister(s).']","['Action', ' Drama']"
1536,2020-02-07,Vaanam Kottattum,11318228,['Dhana'],"['A', 'simple', ""father's"", 'life', 'whose', 'one', 'mistake', 'breaks', 'him', 'away', 'from', 'his', 'dear', 'family.', 'Even', 'after', 'many', 'years,', 'when', 'he', 'finally', 'meets', 'his', 'family,', 'the', 'same', 'mistake', 'haunts', 'him', 'back', 'in', 'a', 'different', 'form', 'which', 'unfolds', 'into', 'an', 'emotionally', 'gripping', 'climax.']",['Drama']
1537,2020-02-14,Naan Sirithaal,11138290,['Raana'],"['Gandhi', 'is', 'an', 'IT', 'guy', 'who', 'suffers', 'from', 'Pseudobulbar,', 'and', 'he', 'uncontrollably', 'laughs', 'during', 'stressful', 'moments.', 'He', 'is', 'taken', 'to', 'a', 'Shiva', 'temple', 'and', 'tied', 'with', 'a', 'holy', 'ornament,', 'which', 'is', 'very', 'strong,', 'but', 'it', 'would', 'bring', 'a', 'threat', 'to', 'him', 'if', 'separated.']","['Comedy', ' Drama']"
1538,2020-02-14,Oh My Kadavule,11143108,['AshwathMarimuthu'],"['When', 'you', 'think', 'marrying', 'your', 'best', 'friend', 'means', 'a', ""'happily"", ""ever-after',"", 'but', 'it', 'turns', 'out', 'to', 'be', 'just', 'the', 'reverse.']","['Comedy', ' Fantasy', ' Romance']"
1539,2020-02-21,Baaram,9277762,['PriyaKrishnaswamy'],"['Karuppasamy,', 'a', 'watchman,', 'lives', 'with', 'his', 'sister,', 'Menmozhi,', 'and', 'her', 'family', 'in', 'Tamil', 'Nadu.', 'Early', 'one', 'morning,', 'Karuppasamy', 'is', 'involved', 'in', 'a', 'hit-and-run', 'accident', 'and', 'breaks', 'his', 'hip.', '8', 'days', 'later,', 'he', 'is', 'dead.', 'How', 'did', 'Karuppasamy', 'die?']","['Crime', ' Drama']"
1540,2020-02-21,Kanni Maadam,12117528,['BoseVenkat'],"['Kanni', 'Maadam', 'narrates', 'the', 'tale', 'of', 'a', 'Madurai-based', 'couple', 'who', 'runs', 'for', 'their', 'life', 'to', 'Chennai', 'as', 'the', 'relatives', 'of', 'the', 'boy', 'are', 'quite', 'enraged', 'by', 'their', 'act.', 'When', 'both', 'of', 'them', 'start', 'a', 'new', 'life', 'slowly', 'and', 'steadily,', 'a', 'tragedy', 'hits', 'them', 'in', 'the', 'form', 'of', 'a', 'road', 'accident.', 'Malar', '(Saya', 'Devi)', 'takes', 'quite', 'some', 'time', 'to', 'come', 'to', 'terms', 'with', ""Kathir's"", '(Vishnu)', 'demise,', 'but', 'struggles', 'hard', 'to', 'come', 'up', 'in', 'life', 'when', 'she', 'realizes', 'that', 'she', 'is', 'going', 'to', 'be', 'a', 'mother.', 'Two', 'auto', 'rickshaw', 'drivers,', 'who', 'live', 'nearby', 'her', 'home,', 'come', 'he', 'her', 'rescue', '(Sreeram', 'and', 'Murugadoss).', 'How', 'she', 'faces', 'various', 'challenges', 'from', 'different', 'quarters', 'form', 'the', 'rest', 'of', 'the', 'story.']","['Drama', ' Romance']"
1541,2020-02-21,Mafia: Chapter 1,10594792,['KarthickNaren'],"['A', 'narcotics', 'officer', 'engages', 'in', 'a', 'cat-and-mouse', 'chase', 'to', 'capture', 'a', 'powerful', 'criminal', 'kingpin', 'not', 'knowing', 'that', 'it', 'could', 'have', 'a', 'connection', 'to', 'the', 'truth', 'in', 'his', 'past.']","['Action', ' Crime', ' Drama']"
1542,2020-02-21,Meendum Oru Mariyathai,11772702,['Bharathiraja'],"['A', 'girl', 'who', 'decides', 'to', 'commit', 'suicide', 'owing', 'to', 'personal', 'issues', 'befriends', 'a', 'septuagenarian', 'who', 'has', 'been', 'abandoned', 'by', 'his', 'son.', 'A', '10-day', 'trip', 'to', 'an', 'exotic', 'place', 'changes', 'their', 'respective', 'lives.']",['Drama']
1543,2020-02-28,Draupathi,11581264,['MohanG'],"['Being', 'a', 'village', 'social', 'activist', 'draupathy', 'a', 'strong', 'woman,', 'trying', 'to', 'explore', 'the', 'illegal', 'activity', 'of', 'the', 'fake', 'marriages', 'against', 'a', 'team', 'of', 'lawyers', 'who', 'do', 'so', 'many', 'wrong', 'activities', 'along', 'with', 'her', 'husband', 'and', 'how', 'they', 'solve', 'this', 'issue']","['Action', ' Drama']"
1544,2020-02-28,Galtha,11859476,['S.HariUthraa'],"['After', 'the', 'dumping', 'of', 'waste', 'in', 'their', 'area', 'causes', 'the', 'death', 'of', 'many', 'due', 'to', 'mosquitoes', 'and', 'unknown', 'viruses,', 'a', 'brave', 'individual', 'steps', 'up', 'to', 'fight', 'against', 'the', 'system', 'and', 'incite', 'a', 'change', 'for', 'the', 'well-being', 'of', 'his', 'people.']",['Drama']
1545,2020-02-28,Kannum Kannum Kollaiyadithaal,8042292,['DesinghPeriyasamy'],"['Two', 'wily', 'online', 'scammers', 'mend', 'their', 'fraudulent', 'ways', 'after', 'meeting', 'the', 'girls', 'of', 'their', 'dreams', '-', 'until', 'a', 'deceitful', 'discovery', 'throws', 'their', 'world', 'for', 'a', 'loop.']","['Drama', ' Romance', ' Thriller']"
1546,2020-03-06,College Kumar,6840738,['HariSanthosh'],"['Unable', 'to', 'cope', 'with', 'the', 'pressure', 'at', 'home,', 'Kumar', 'rebels', 'against', 'his', ""father's"", 'dreams.', 'When', 'debarred', 'for', 'cheating', 'in', 'the', 'exams,', 'Kumar', 'and', 'his', 'father', 'switch', 'roles,', 'trying', 'to', 'fulfill', 'their', 'dreams', 'and', 'aspirations.']",['Comedy']
1547,2020-03-06,Gypsy,5503718,['RajuMurugan'],"['Therapist', 'Jean', 'Holloway', 'becomes', 'too', 'immersed', 'in', 'the', 'lives', 'of', 'her', 'patients.']","['Drama', ' Thriller']"
1548,2020-03-06,Indha Nilai Maarum,10650778,['Arunkanth'],"['A', 'Business', 'Fight', 'between', 'Young', 'Entrepreneurs', 'who', 'start', 'an', 'Internet', 'Radio', 'Station,', 'and', 'A', 'Magazine', 'Publishing', 'Corporate.', 'The', 'Internet', 'Radio', 'station', 'hosts', 'a', 'Talk', 'show', 'on', 'Marriage', 'and', 'Matrimony', 'which', 'kindles', 'crazy', 'thoughts', 'among', 'the', 'public.']","['Comedy', ' Drama']"
1549,2020-03-06,Velvet Nagaram,8907890,['ManojkumarNatarajan'],"['The', 'Story', 'deals', 'the', 'Problem', 'between', 'People', 'and', 'Government', '.', 'A', 'Decent', 'Crime', 'Thriller.']",['Thriller']
1550,2020-03-13,Dharala Prabhu,11731984,['KrishnaMarimuthu'],"['When', 'Prabhu', 'is', 'approached', 'by', 'a', 'doctor', 'from', 'a', 'fertility', 'clinic,', 'he', 'agrees', 'to', 'donate', 'his', 'sperm', 'to', 'make', 'some', 'money.', 'While', 'his', 'sperm', 'is', 'highly', 'successful,', 'his', 'own', 'life', 'gets', 'twisted', 'around', 'because', 'of', 'it.']","['Comedy', ' Drama']"
1551,2020-04-01,Sethum Aayiram Pon,8976418,['AnandRavichandran'],"['An', 'emotional', 'story', 'centered', 'around', 'a', 'granddaughter', 'and', 'her', 'grandmother,', 'set', 'amidst', 'the', 'background', 'of', 'an', 'ancient', 'mourning', 'rituals', 'in', 'India.']",['Family']
1552,2020-05-30,Mamakiki,12404852,['Fivedirectors[n1]'],"['MaMaKiKi', 'is', 'a', 'film', 'about', 'four', 'friends', 'who', 'studied', 'together', 'in', 'college.', 'They', 'meet', 'at', 'a', 'reunion', 'in', 'college', 'after', '5', 'years', 'of', 'graduation.', 'What', 'has', 'happened', 'in', ""everyone's"", 'lives', 'in', 'the', '5', 'years', 'forms', 'the', 'structure', 'of', 'the', 'film.']",['Comedy']
1553,2020-06-19,Yaadhumagi Nindraai,6908602,['GayathriRaguram'],"['This', 'is', 'a', 'story', 'that', 'needs', 'to', 'be', 'told', 'to', 'the', 'world.', ""It's"", 'the', 'story', 'of', 'several', 'unknown', 'faces', 'hidden', 'in', 'the', 'glamorous', 'world', 'of', 'cinema.', ""It's"", 'the', 'voice', 'that', 'screams', 'to', 'be', 'heard.', 'Yaadhumagi', 'Nindraal', 'is', 'the', 'story', 'of', 'eternity', 'and', 'the', 'woman', 'who', 'fights', 'destiny', 'to', 'be', 'a', 'survivor.', 'Directed', 'by', 'Gayathi', 'Raghuram,', 'this', 'is', 'based', 'on', 'several', 'true', 'stories', 'that', 'happen', 'in', 'the', 'daily', 'lives', 'of', 'background', 'dancers.', 'This', 'is', 'the', 'first', 'film', 'in', 'Tamil', 'to', 'give', 'an', 'insight', 'into', 'the', 'lives', 'of', 'the', 'background', 'dancers', 'and', 'the', 'dreams', 'and', 'aspirations', 'they', 'cherish.', 'The', 'film', 'follows', 'the', 'story', 'of', 'a', 'young', 'school', 'going', 'girl,', 'forced', 'to', 'take', 'up', 'dancing', 'to', 'make', 'the', 'ends', 'meet', 'for', 'her', 'family.', 'Her', 'dreams', 'and', 'aspirations', 'are', 'simple,', 'but', 'the', 'realities', 'of', 'life', 'is', 'a', 'lot', 'more', 'harsh', 'than', 'what', 'one', 'can', 'imagine.', 'This', 'is', 'a', 'story', 'that', 'travels', 'over', '2', 'decades', 'of', 'the', 'life', 'of', 'one', 'such', 'dancer', 'Thamarai', 'and', 'the', 'various', 'people', 'she', 'meets', 'and', 'travels', 'with.', 'This', 'is', 'a', 'story', 'of', 'hope,', ""it's"", 'a', 'story', 'of', 'a', 'young', 'girl,', ""it's"", 'a', 'story', 'that', 'has', 'to', 'be', 'experienced', 'to', 'be', 'cherished.', ""It's"", 'a', 'story', 'that', 'stays', 'with', 'you', 'for', 'a', 'long', 'time.']",['Drama']
1554,2020-07-10,Cocktail,94889,['VijayaMurugan'],"['A', 'talented', 'New', 'York', 'City', 'bartender', 'takes', 'a', 'job', 'at', 'a', 'bar', 'in', 'Jamaica', 'and', 'falls', 'in', 'love.']","['Comedy', ' Drama', ' Romance']"
1555,2020-08-14,Lock Up,97770,['S.G.Charles'],"['With', 'only', 'six', 'months', 'left', 'of', 'his', 'sentence,', 'inmate', 'Frank', 'Leone', 'is', 'transferred', 'from', 'a', 'minimum', 'security', 'prison', 'to', 'a', 'maximum', 'security', 'prison', 'by', 'a', 'vindictive', 'warden.']","['Action', ' Crime', ' Drama', ' Thriller']"
1556,2020-08-15,Onbathu Kuzhi Sampath,12660372,['J.A.Ragupathi'],"['Onbathu', 'Kuzhi', 'Sampath', 'Logline', 'A', 'rustic', 'angry', 'extrovert', 'hunk', 'falls', 'in', 'love', 'with', 'a', 'introvert', 'village', 'Belle', 'and', 'their', 'love', 'is', 'tested', 'with', 'family', 'pride', 'and', 'honour,', 'would', 'the', 'love', 'survive', 'or', 'succumb', 'to', 'this', 'tempest.', 'Synopsis', 'Sampath,', 'is', 'a', 'ruffian', 'by', 'nature', 'and', 'a', 'wastrel', 'by', 'employment', 'disliked', 'by', 'the', 'villagers', 'en-masse.', 'Visalatchi,', ""Sampath's"", 'mom', 'is', 'also', 'a', 'party', 'to', 'it.', 'Vislatchi', 'is', 'a', 'cliché', 'mom.', 'She', 'hates', 'him', 'on', 'one', 'side', 'and', ""doesn't"", 'hate', 'him', 'on', 'the', 'flip.', 'He', 'is', 'always', 'shadowed', 'by', 'his', 'friend,', 'Saami', ""Vasanthi's"", '(female', 'protagonist', ')', 'family', 'lives', 'a', 'secluded', 'life', 'by', 'not', 'interac&ng', 'with', 'the', 'fellow', 'villagers,', 'all', 'because', 'of', 'false', 'prestige.', 'The', 'story', 'begins', 'in', 'Trichy', 'and', 'shows', 'Sampath', 'working', 'in', 'a', 'quaint', 'workshop', 'and', 'heads', 'back', 'to', 'his', 'village', 'with', 'loads', 'of', 'money', 'in', 'his', 'hand', 'to', 'get', 'married', 'to', 'his', 'ladylove', 'Vasanthi.', 'Sampath,a', 'trypical', 'wastrel', 'life', 'changes', 'when', 'Vasanthi,', 'who', 'normally', ""doesn't"", 'speak', 'to', 'anyone', 'in', 'the', 'village', 'starts', 'a', 'chance', 'conversa&on', 'with', 'him.', 'Sampath', 'to', 'fall', 'in', 'love', 'and', 'this', 'is', 'naturally', 'un-welcome.', 'He', 'step', 'into', 'her', 'home', 'to', 'ask', 'her', 'hand.', ""Vasanthi's"", 'family', 'is', 'flabbergasted', 'and', 'blames', '&', 'doubts', 'Vasanthi', 'for', 'this.', 'To', 'prove', 'that', 'she', ""isn't"", 'party', 'to', 'his', 'act', 'she', 'insults', 'Sampath', 'in', 'front', 'of', 'the', 'villagers.', 'Sampath', 'leaves', 'the', 'village.', 'The', 'flashback', 'ends', 'and', 'Sampath', 'visits', 'his', 'home', 'aKer', 'two', 'years.', 'He', 'goes', 'in', 'search', 'of', 'Vasanthi..', 'What', 'happens', 'when', 'he', 'comes', 'back?', 'Did', 'they', 'get', 'married?', '""When', 'you', 'realise', 'you', 'want', 'to', 'spend', 'the', 'rest', 'of', 'your', 'life', 'with', 'somebody,', 'you', 'want', 'the', 'rest', 'of', 'your', 'life', 'to', 'start', 'as', 'soon', 'as', 'possible.""', 'A', 'sensational', 'Climax', 'with', 'Twist', '&', 'Turns..']",['Romance']
1557,2020-09-06,Madham,13034876,['Rajni'],"['A', 'hot', 'blooded', 'gangster', 'and', 'his', 'friends', 'embark', 'on', 'a', 'crime', 'filled', 'path', 'to', 'appease', 'their', 'thirst', 'for', 'wealth.', 'On', 'their', 'crime', 'littered', 'journey,', 'they', 'face', 'unexpected', 'twists', 'and', 'events', 'along', 'the', 'way', 'makes', 'them', 'discover', 'their', 'true', 'hidden', 'selves.']",['Crime']
1558,2020-10-02,Ka Pae Ranasingam,11731768,['P.Virumaandi'],"['The', 'story', 'is', 'about', 'politics', 'surrounding', 'land', 'and', 'the', 'plight', 'of', 'farmers.', 'It', 'showed', 'Vijay', 'helping', 'poor', 'farmers', 'in', 'their', 'fight', 'against', 'the', 'industries', 'that', 'have', 'acquired', 'their', 'lands.']",['Drama']
1559,2020-10-02,Silence,490215,['HemantMadhukar'],"['In', 'the', '17th', 'century,', 'two', 'Portuguese', 'Jesuit', 'priests', 'travel', 'to', 'Japan', 'in', 'an', 'attempt', 'to', 'locate', 'their', 'mentor,', 'who', 'is', 'rumored', 'to', 'have', 'committed', 'apostasy,', 'and', 'to', 'propagate', 'Catholicism.']","['Drama', ' History']"
1560,2020-10-16,Putham Pudhu Kaalai,13087958,['Fivedirectors[n2]'],"['Putham', 'Pudhu', 'Kaalai', 'brings', 'together', '5', 'of', 'the', 'most', 'celebrated', 'directors', 'in', 'Tamil', 'cinema', '-', 'Sudha', 'Kongara,', 'Gautham', 'Menon,', 'Suhasini', 'Mani', 'Ratman,', 'Rajiv', 'Menon,', 'and', 'Karthik', 'Subbaraj', 'to', 'create', 'Amazon', 'Prime', ""Video's"", 'first', 'Indian', 'anthology', 'film']",['Drama']
1561,2020-10-27,Patra Vaitha Nerupondru,13330846,['VinothRajendran'],"['The', 'movie', 'revolves', 'around', 'the', 'murder', 'of', 'a', 'delivery', 'boy.', 'And', 'more', 'murders', 'happen.', 'After', 'some', 'serious', 'probing,', 'it', 'is', 'suspected', 'that', 'a', 'huge', 'mafia', 'network', 'behind', 'these', 'murders.', 'How', 'the', 'culprits', 'are', 'tracked', 'down', 'is', 'the', 'rest', 'of', 'the', 'movie.']","['Action', ' Crime', ' Thriller']"
1562,2020-10-30,Nungambakkam,9615024,['RameshSelvan'],"['""Nungambakkam""', 'is', 'based', 'on', 'the', 'real-life', 'incident', 'of', 'Swathi,', 'a', '24-year-old', 'Chennai-based', 'Software', 'engineer', 'who', 'was', 'stabbed', 'to', 'death', 'at', 'Nungambakkam', 'railway', 'station', 'in', '2016.']",['Crime']
1563,2020-11-12,Soorarai Pottru,10189514,['SudhaKongara'],"['Nedumaaran', 'Rajangam', '""Maara""', 'sets', 'out', 'to', 'make', 'the', 'common', 'man', 'fly', 'and', 'in', 'the', 'process', 'takes', 'on', 'the', ""world's"", 'most', 'capital', 'intensive', 'industry', 'and', 'several', 'enemies', 'who', 'stand', 'in', 'his', 'way.']","['Action', ' Drama']"
1564,2020-11-14,Biskoth,11772576,['R.Kannan'],"['The', 'story', 'revolves', 'around', '3', 'generations', 'where', 'the', 'three', 'individuals', 'played', 'by', 'Santhanam', 'and', 'they', 'have', 'no', 'relation', 'to', 'each', 'other.', 'The', 'mysteries', 'and', 'correction', 'of', 'mistakes', 'in', 'the', 'past', 'forms', 'the', 'story.']",['Comedy']
1565,2020-11-14,Irandam Kuththu,11497592,['SanthoshP.Jayakumar'],"['Two', 'friends', 'embark', 'on', 'a', 'trip', 'to', 'Bangkok', 'with', 'their', 'wives,', 'Things', 'take', 'a', 'precarious', 'turn', 'when', 'a', 'ghost', 'demands', 'awkward', 'returns', 'from', 'the', 'men.']","['Comedy', ' Drama']"
1566,2020-11-14,Mookuthi Amman,11311958,['RJBalajiN.J.Saravanan'],"['Goddess', 'Mookuthi', 'Amman', 'descends', 'on', 'Earth', 'and', 'uses', 'a', 'television', 'reporter', 'to', 'expose', 'fake', 'godmen.']","['Comedy', ' Drama', ' Fantasy']"
1567,2020-11-14,Naanga Romba Busy,13352420,['Badri'],"['An', 'honest', 'policeman,', 'a', 'con', 'man,', 'and', 'a', 'hopeless', 'romantic', 'form', 'an', 'unusual', 'team', 'during', 'the', 'days', 'of', 'demonetization', 'to', 'pull', 'off', 'a', 'scam', 'that', 'quickly', 'goes', 'haywire.']",['Comedy']
1568,2020-11-14,Thatrom Thookrom,7247410,['ArulSuriakannu'],"['Three', 'smart', 'orphan', 'boys', 'who', 'wanted', 'to', 'become', 'rich', 'got', 'trapped', 'and', 'chased', 'by', 'powerful', 'matured', 'smart', 'politician.']",['Action']
1569,2020-11-20,Routtu,13495786,['A.C.Manikandan'],"['A', 'story', 'of', 'a', 'man', 'trying', 'to', 'save', 'a', 'child', 'life', 'with', '200,000', 'rupees', 'at', 'a', 'private', 'hospital.', 'Many', 'challenges', 'come', 'in', 'his', 'way', 'and', 'many', 'obstacle', 'and', 'a', 'story', 'of', 'a', 'woman', 'trying', 'to', 'save', 'her', 'life', 'from', 'a', 'man', 'he', ""didn't"", 'love', 'and', 'from', 'acid.']",['Drama']
